iyear,extended,latitude,longitude,attacktype1,success,suicide,targtype1,gname,nperps,nkill,nwound,property
1992,0,31.529484999999998,35.115577,2,1,0,14,Kach,1.0,0.0,0.0,1
1992,0,27.557790999999998,30.811892999999998,3,0,0,3,Al-Gama'at al-Islamiyya (IG),1.0,4.0,9.0,1
1992,0,-11.967367999999999,-76.978462,1,1,0,3,Shining Path (SL),5.0,1.0,0.0,0
1992,0,31.771599,35.2034,1,0,0,14,Palestinians,1.0,0.0,1.0,0
1992,1,29.834446000000003,47.154053000000005,6,1,0,1,Iraqi extremists,2.0,0.0,0.0,0
1992,0,54.607712,-5.95621,1,1,0,14,Red Commandos,1.0,1.0,0.0,0
1992,0,-17.777883,-69.95950699999999,2,1,0,14,Shining Path (SL),20.0,5.0,1.0,1
1992,0,54.787715000000006,-6.492314,1,1,0,3,Irish Republican Army (IRA),2.0,1.0,0.0,0
1992,0,31.367277,34.300391,1,1,0,14,Palestinians,1.0,0.0,0.0,0
1992,0,31.771599,35.2034,9,1,0,3,Palestinians,20.0,0.0,0.0,1
1992,0,54.50853000000001,-6.763131,1,0,0,2,Irish Republican Army (IRA),2.0,0.0,0.0,0
1992,0,-11.717216,43.247315,7,0,0,3,Rebel Military Unit,100.0,1.0,0.0,1
1992,0,37.415668,41.371505,1,1,0,8,Kurdistan Workers' Party (PKK),1.0,1.0,0.0,0
1992,0,26.908610999999997,31.432778000000003,7,1,0,1,Muslim Militants,15.0,0.0,0.0,1
1992,0,26.908610999999997,31.432778000000003,1,1,0,14,Muslim Fundamentalists,15.0,4.0,0.0,0
1992,0,32.83333,35.33333,1,1,0,1,Palestinians,2.0,1.0,0.0,0
1992,0,54.607712,-5.95621,1,1,0,2,Ulster Volunteer Force (UVF),1.0,1.0,3.0,0
1992,0,51.755521,11.045571,2,1,0,1,Neo-Nazi extremists,10.0,0.0,0.0,1
1992,0,35.519444,-0.408333,1,1,0,3,Islamic Salvation Front (FIS),3.0,1.0,0.0,0
1992,0,54.083273,12.100328,9,1,0,3,Demonstration led by French Anti-Nazi Hunters,50.0,0.0,0.0,1
1992,0,50.356696,7.599616999999999,7,1,0,1,Neo-Nazi extremists,4.0,0.0,1.0,1
1992,0,33.550434,35.370964,1,1,0,17,Abu Nidal Organization (ANO),2.0,1.0,3.0,0
1992,0,26.200605,92.937574,2,1,0,1,Bodo Militants,10.0,4.0,4.0,1
1992,0,-11.967367999999999,-76.978462,1,1,0,3,Shining Path (SL),2.0,0.0,1.0,0
1992,0,43.297222,-2.9916669999999996,3,0,0,20,Basque Fatherland and Freedom (ETA),1.0,1.0,0.0,1
1992,0,48.583148,7.747882000000001,2,1,0,7,Kurdistan Workers' Party (PKK),8.0,0.0,0.0,1
1992,0,7.280183,-72.967743,7,1,0,21,Revolutionary Armed Forces of Colombia (FARC),8.0,0.0,0.0,1
1992,0,-29.994826,30.824819,2,1,0,22,African National Congress (South Africa),15.0,20.0,27.0,1
1992,0,7.0255600000000005,124.315,1,1,0,2,Moro National Liberation Front Splinter group,4.0,1.0,0.0,0
1992,0,31.265259000000004,32.301728999999995,1,0,0,18,Muslim Militants,1.0,0.0,3.0,0
1992,0,36.562222,3.594444,1,1,0,3,Islamic Salvation Front (FIS),2.0,1.0,0.0,0
1992,0,36.57412,2.91214,1,0,0,3,Islamic Salvation Front (FIS),3.0,0.0,0.0,0
1992,0,31.502407,34.459742999999996,1,0,0,14,Palestinians,1.0,0.0,1.0,0
1992,0,32.460617,35.301247,1,0,0,14,Black Panther Group (Palestinian),1.0,0.0,2.0,0
1992,0,50.836426,4.367415,2,1,0,1,Kurdistan Workers' Party (PKK),30.0,0.0,0.0,1
1992,0,13.79161,10.64151,2,0,0,3,Tuareg Guerrillas,60.0,6.0,0.0,1
1992,0,30.79503,75.476073,2,1,0,14,Sikh Extremists,4.0,18.0,3.0,0
1992,0,31.346964,34.301429999999996,2,1,0,3,Hamas (Islamic Resistance Movement),1.0,1.0,0.0,1
1992,0,41.930607,8.742907,3,1,0,1,Corsican National Liberation Front (FLNC),30.0,0.0,0.0,1
1992,0,27.641389,30.849444000000002,2,1,0,14,Muslim Militants,3.0,0.0,10.0,1
1992,0,-14.993215,-38.998418,9,1,0,19,Guajajara Tribe,1000.0,0.0,0.0,1
1992,0,31.530243,35.094162,1,0,0,14,Palestinians,1.0,0.0,1.0,0
1992,0,-11.967367999999999,-76.978462,1,1,0,3,Shining Path (SL),5.0,1.0,0.0,0
1992,0,-26.574288,27.840764,2,1,0,22,Inkatha Freedom Party (IFP),2.0,6.0,0.0,1
1992,0,41.106178,28.689863,2,1,0,3,Dev Sol,4.0,2.0,1.0,1
1992,0,53.558054000000006,13.261223999999999,9,1,0,14,Neo-Nazi extremists,4.0,0.0,1.0,1
1992,0,0.43595100000000003,-75.52767,3,1,0,21,Revolutionary Armed Forces of Colombia (FARC),200.0,31.0,0.0,1
1992,0,-15.016994,-73.780419,3,1,0,14,Shining Path (SL),300.0,5.0,0.0,1
1992,0,30.084629,31.334314000000003,2,1,0,3,Muslim Militants,1.0,1.0,0.0,1
1992,0,36.480453000000004,2.8338799999999997,1,1,0,3,Islamic Salvation Front (FIS),1.0,1.0,0.0,0
1992,0,31.502407,34.459742999999996,3,0,0,4,Popular Front for the Liberation of Palestine (PFLP),1.0,1.0,0.0,1
1992,0,43.724934000000005,-1.051409,3,0,0,14,Iparretarrak (IK),3.0,0.0,0.0,1
1992,0,10.482834,-66.962128,1,0,0,2,Bolivarian Army of Liberation,2.0,0.0,1.0,0
1992,0,5.45394,-73.36205,2,0,0,14,Revolutionary Armed Forces of Colombia (FARC),35.0,8.0,0.0,1
1992,0,-12.462819999999999,130.841769,9,1,0,7,East Timorese extremists,120.0,0.0,0.0,1
1992,0,32.460617,35.301247,1,0,0,4,Palestinians,1.0,0.0,1.0,0
1992,0,51.504387,-0.140041,3,0,0,1,Irish Republican Army (IRA),2.0,0.0,0.0,1
1992,0,10.063506,-69.334722,5,1,0,10,February 27 Revolutionary Armed Forces,6.0,0.0,0.0,1
1992,0,6.941837,79.861687,1,1,1,4,Liberation Tigers of Tamil Eelam (LTTE),1.0,4.0,0.0,0
1992,0,37.99749,23.762728,7,1,0,2,Greek Anarchists' Union,15.0,0.0,1.0,1
1992,0,-33.366238,-70.505302,3,1,0,2,Socialist Recovery Movement,1.0,0.0,0.0,1
1992,0,36.266667,1.9666669999999997,2,1,0,3,Islamic Salvation Front (FIS),5.0,2.0,2.0,1
1992,0,6.941837,79.861687,1,0,0,2,Liberation Tigers of Tamil Eelam (LTTE),2.0,1.0,0.0,0
1992,0,48.306940000000004,14.285829999999999,2,1,0,1,Kurdistan Workers' Party (PKK),50.0,0.0,0.0,1
1992,0,30.084629,31.334314000000003,3,0,0,2,Muslim Militants,1.0,0.0,0.0,1
1992,0,50.973734,11.022435,9,1,0,1,Left-Wing Terrorists,30.0,0.0,0.0,1
1992,0,31.749167,75.471389,1,1,0,14,Sikh Extremists,3.0,7.0,0.0,0
1992,0,31.771599,35.2034,1,0,0,8,Palestinians,1.0,0.0,2.0,0
1992,0,54.787715000000006,-6.492314,1,0,0,4,Irish Republican Army (IRA),2.0,0.0,0.0,0
1992,0,31.198056,29.919166999999998,2,1,0,3,Egyptian Islamic Jihad (Al-Jihad),1.0,0.0,2.0,1
1992,0,49.517377,8.247485000000001,9,1,0,14,Neo-Nazi extremists,20.0,0.0,0.0,1
1992,0,-32.882803,27.399676,3,1,0,1,Azania People's Organization (AZAPO),3.0,4.0,17.0,1
1992,0,34.0937,-118.127269,7,1,0,5,Anti-Abortion extremists,1.0,0.0,1.0,1
1992,0,36.480453000000004,2.8338799999999997,1,1,0,3,Islamic Salvation Front (FIS),1.0,1.0,0.0,0
1992,0,40.039118,43.659959,2,1,0,14,Kurdistan Workers' Party (PKK),30.0,8.0,0.0,1
1992,0,52.3,76.95,1,1,0,14,Chechen Rebels,1.0,2.0,0.0,0
1992,0,31.097911,75.528524,2,1,0,19,Khalistan Liberation Force,7.0,16.0,3.0,1
1992,0,52.131076,11.636583,7,1,0,2,Neo-Nazi extremists,10.0,0.0,0.0,1
1992,0,32.222271,35.253506,3,1,0,14,Palestinians,1.0,1.0,1.0,1
1992,0,-31.896578,26.883187,3,1,0,1,Pan Africanist Congress (PAC),3.0,0.0,18.0,1
1992,0,-11.249536,-75.862728,1,1,0,14,Shining Path (SL),30.0,0.0,0.0,0
1992,0,26.8,82.2,9,1,0,15,Hindu extremists,1000.0,5.0,0.0,1
1992,0,14.596051000000001,120.97866599999999,1,1,0,1,New People's Army (NPA),4.0,1.0,0.0,0
1992,0,41.591369,9.278311,3,1,0,1,Resistenza,7.0,0.0,0.0,1
1992,0,49.894216,10.885555,2,1,0,14,Neo-Nazi extremists,3.0,0.0,1.0,1
1992,0,41.842602,-87.681229,3,1,0,4,Boricua Revolutionary Front,3.0,0.0,0.0,1
1992,0,12.103822000000001,-86.267014,9,1,0,14,Sandinista National Liberation Front (FSLN),50.0,0.0,0.0,1
1992,0,2.0376,-76.92505,2,1,0,14,Simon Bolivar Guerrilla Coordinating Board (CGSB),100.0,0.0,5.0,1
1992,0,31.771599,35.2034,1,0,0,3,Palestinians,1.0,0.0,2.0,0
1992,0,25.091075,121.55983400000001,9,1,0,2,Democratic Progressive Party,50.0,0.0,0.0,1
1992,0,36.266667,1.9666669999999997,2,1,0,1,Islamic Salvation Front (FIS),6.0,1.0,0.0,0
1992,1,12.95659,102.607803,6,1,0,7,Khmer Rouge,70.0,0.0,0.0,0
1992,0,36.38066,3.8971150000000003,1,1,0,3,Islamic Salvation Front (FIS),3.0,1.0,0.0,0
1992,0,54.607712,-5.95621,1,1,0,14,Ulster Volunteer Force (UVF),2.0,1.0,0.0,0
1992,0,36.578334999999996,2.9133400000000003,1,1,0,3,Islamic Salvation Front (FIS),5.0,2.0,0.0,0
1992,0,43.291618,-1.977903,1,1,0,3,Basque Fatherland and Freedom (ETA),2.0,1.0,0.0,0
1992,0,-11.967367999999999,-76.978462,3,1,0,8,Tupac Amaru Revolutionary Movement (MRTA),3.0,0.0,0.0,1
1992,0,-11.967367999999999,-76.978462,1,1,0,2,Shining Path (SL),2.0,1.0,0.0,0
1994,0,46.58976,-112.021204,7,1,0,5,Anti-Abortion extremists,1.0,0.0,0.0,1
1994,0,53.404954000000004,9.7024,9,1,0,14,Neo-Nazi extremists,50.0,0.0,7.0,1
1994,0,-12.642078,-74.863074,3,1,0,14,Shining Path (SL),30.0,1.0,0.0,1
1994,0,-6.776597,-79.844298,1,1,0,17,Shining Path (SL),3.0,1.0,1.0,0
1994,0,35.696944,-0.6330560000000001,2,1,0,3,Islamic Salvation Front (FIS),0.0,6.0,0.0,1
1994,0,54.607712,-5.95621,1,0,0,14,Ulster Freedom Fighters (UFF),3.0,0.0,1.0,0
1994,0,31.771599,35.2034,1,0,0,4,Palestinians,1.0,1.0,1.0,0
1994,0,36.79885,6.15721,1,1,0,2,Islamic Salvation Front (FIS),3.0,1.0,0.0,0
1994,0,13.58844,-89.236283,1,1,0,17,Death Squad,4.0,2.0,1.0,0
1994,0,52.50153,13.401851,2,1,0,14,Neo-Nazi extremists,3.0,0.0,1.0,0
1994,0,5.21389,-72.86952,1,1,0,2,Revolutionary Armed Forces of Colombia (FARC),4.0,1.0,0.0,0
1994,1,4.151269999999999,-73.63871999999999,6,1,0,15,Revolutionary Armed Forces of Colombia (FARC),20.0,2.0,0.0,0
1994,0,5.80299,-73.97168,2,1,0,3,Revolutionary Armed Forces of Colombia (FARC),250.0,2.0,3.0,1
1994,0,-34.61768,-58.444435,9,1,0,15,Neo-Nazi extremists,4.0,0.0,0.0,0
1994,0,6.242026,-75.564766,3,1,0,15,Simon Bolivar Guerrilla Coordinating Board (CGSB),4.0,0.0,0.0,1
1994,0,37.99749,23.762728,1,1,0,1,November 17 Revolutionary Organization (N17RO),1.0,1.0,1.0,0
1994,0,42.025345,-93.620199,5,1,0,1,Aryan Republican Army,2.0,0.0,0.0,1
1994,0,41.842602,-87.681229,7,1,0,8,Palestinians,3.0,0.0,0.0,1
1994,0,14.596051000000001,120.97866599999999,3,1,0,1,New People's Army (NPA),4.0,0.0,0.0,1
1994,0,14.596051000000001,120.97866599999999,3,1,0,1,New People's Army (NPA),4.0,0.0,0.0,1
1994,0,27.181122,31.179426,1,1,0,3,Al-Gama'at al-Islamiyya (IG),3.0,1.0,0.0,0
1994,0,41.400635,2.150913,1,1,0,4,Basque Fatherland and Freedom (ETA),3.0,1.0,0.0,0
1994,0,5.682009,-67.640866,2,1,0,3,Revolutionary Armed Forces of Colombia (FARC),100.0,3.0,6.0,1
1994,0,27.181122,31.179426,1,0,0,1,Al-Gama'at al-Islamiyya (IG),2.0,0.0,0.0,0
1994,0,26.992556,31.413811,1,1,0,3,Al-Gama'at al-Islamiyya (IG),3.0,1.0,1.0,0
1994,0,41.523505,-90.577549,5,1,0,1,Aryan Republican Army,2.0,0.0,0.0,1
1994,1,34.006004,71.53743,4,1,0,8,Afghan Guerrillas,3.0,3.0,0.0,0
1994,0,31.530243,35.094162,2,1,0,15,Israeli settlers,1.0,48.0,100.0,0
1994,0,36.480453000000004,2.8338799999999997,1,1,0,14,Islamic Salvation Front (FIS),1.0,1.0,0.0,0
1994,0,40.697132,-73.931351,2,1,0,14,Anti-Semitic extremists,1.0,1.0,3.0,1
1994,0,27.045348999999998,31.319283000000002,2,1,0,1,Al-Gama'at al-Islamiyya (IG),3.0,0.0,1.0,1
1994,0,51.482166,11.965814,8,1,0,14,Neo-Nazi extremists,3.0,0.0,1.0,0
1994,0,31.502407,34.459742999999996,1,0,0,14,Democratic Front for the Liberation of Palestine (DFLP),3.0,1.0,2.0,0
1994,0,44.512795000000004,-88.010159,5,1,0,1,Aryan Republican Army,2.0,0.0,0.0,1
1994,0,-29.861824,31.008293,2,1,0,22,Inkatha Freedom Party (IFP),20.0,0.0,0.0,1
1994,0,36.763763,3.055413,2,0,0,1,Islamic Salvation Front (FIS),5.0,2.0,0.0,1
1994,0,-25.748281,28.212069,2,1,0,3,White supremacists/nationalists,4.0,1.0,2.0,1
1994,0,12.103822000000001,-86.267014,5,1,0,7,Recompras,50.0,0.0,0.0,1
1994,0,13.785793,100.560852,3,0,0,7,Jihadi-inspired extremists,4.0,1.0,0.0,1
1994,0,26.992556,31.413811,1,1,0,3,Al-Gama'at al-Islamiyya (IG),2.0,1.0,0.0,0
1994,0,37.922218,40.184376,1,1,0,22,Kurdistan Workers' Party (PKK),2.0,1.0,2.0,0
1994,0,37.922218,40.184376,3,1,0,2,Kurdistan Workers' Party (PKK),2.0,0.0,0.0,1
1994,0,41.012518,14.125796,1,1,0,15,Mafia,2.0,1.0,0.0,0
1994,0,12.103822000000001,-86.267014,5,1,0,7,Movement for Dignity and Soverignty,34.0,0.0,0.0,1
1994,0,36.763763,3.055413,2,1,0,10,Armed Islamic Group (GIA),5.0,3.0,3.0,1
1994,0,36.763763,3.055413,1,1,0,1,Moslem Activists,5.0,2.0,0.0,0
1994,0,54.077313000000004,-6.6087869999999995,9,1,0,2,Irish Republican Army (IRA),3.0,0.0,1.0,0
1994,0,31.502407,34.459742999999996,2,1,0,8,Fatah Hawks,12.0,3.0,17.0,1
1994,0,27.181122,31.179426,1,1,0,14,Al-Gama'at al-Islamiyya (IG),4.0,1.0,0.0,0
1994,0,-26.184113,28.033232,1,0,0,14,African National Congress (South Africa),100.0,0.0,1.0,0
1994,0,36.763763,3.055413,1,1,0,7,Armed Islamic Group (GIA),3.0,1.0,1.0,0
1994,0,41.918890999999995,8.737554,3,0,0,1,Corsican National Liberation Front (FLNC),14.0,0.0,0.0,1
1994,0,8.636758,-11.472249,2,1,0,14,Revolutionary United Front (RUF),60.0,15.0,0.0,1
1994,0,35.689125,139.747742,5,1,0,10,Taihikai (Great Sadness),2.0,0.0,0.0,1
1994,0,31.502407,34.459742999999996,3,0,0,4,Palestine Liberation Organization (PLO),1.0,1.0,0.0,1
1994,0,-27.849551,26.364852000000003,1,1,0,14,White supremacists/nationalists,4.0,1.0,1.0,0
1994,0,26.846694,80.946166,1,0,0,2,Bharatiya Janata Party,1.0,0.0,0.0,0
1994,0,54.607712,-5.95621,2,1,0,1,Protestant extremists,1.0,0.0,0.0,1
1994,0,32.608878999999995,35.289967,3,1,1,19,Hamas (Islamic Resistance Movement),1.0,8.0,50.0,1
1994,0,31.821444,34.665169,1,1,0,4,Palestinian Islamic Jihad (PIJ),1.0,1.0,4.0,0
1994,0,31.502407,34.459742999999996,1,0,0,14,Palestinians,1.0,0.0,1.0,0
1994,0,31.530243,35.094162,1,0,0,14,Israeli settlers,1.0,0.0,2.0,0
1994,0,49.894216,10.885555,2,1,0,1,Neo-Nazi extremists,4.0,0.0,0.0,1
1994,0,30.084629,31.334314000000003,1,1,0,3,Al-Gama'at al-Islamiyya (IG),8.0,1.0,0.0,0
1994,0,31.348021999999997,34.491093,1,0,0,4,Hamas (Islamic Resistance Movement),1.0,1.0,0.0,0
1994,0,27.440416,30.817812,1,1,0,3,Al-Gama'at al-Islamiyya (IG),3.0,1.0,0.0,0
1994,0,17.008613,-100.087099,6,1,0,2,Southern Sierra Peasant Organization,100.0,0.0,0.0,1
1994,0,31.771599,35.2034,1,0,0,1,Palestinians,2.0,0.0,1.0,0
1994,0,54.607712,-5.95621,1,1,0,1,Ulster Volunteer Force (UVF),2.0,1.0,0.0,0
1994,0,52.023062,8.533072,2,1,0,1,Neo-Nazi extremists,6.0,0.0,0.0,1
1994,0,31.502407,34.459742999999996,2,1,0,14,Palestinians,2.0,0.0,2.0,1
1994,0,36.616667,3.2166669999999997,3,1,0,1,Moslem Activists,10.0,0.0,0.0,1
1994,0,36.32396,59.556959,1,0,0,15,Mujahedin-e Khalq (MEK),1.0,0.0,1.0,0
1994,0,51.435519,14.239528,1,0,0,14,Neo-Nazi extremists,2.0,0.0,1.0,0
1994,0,32.222271,35.253506,2,1,0,3,Palestinians,1.0,0.0,2.0,1
1994,0,31.355579,34.274364,1,0,0,14,Palestinians,2.0,1.0,2.0,0
1994,0,31.530243,35.094162,1,1,0,14,Palestinians,1.0,1.0,0.0,0
1994,0,-25.748281,28.212069,3,1,0,1,White supremacists/nationalists,3.0,2.0,29.0,1
1994,0,36.763763,3.055413,1,1,0,14,Moslem Activists,2.0,1.0,0.0,0
1994,0,31.530243,35.094162,1,0,0,4,Palestinians,1.0,1.0,0.0,0
1994,0,54.671804,-5.957180999999999,2,1,0,1,Irish National Liberation Army (INLA),2.0,1.0,1.0,1
1994,0,31.771599,35.2034,1,0,0,4,Hamas (Islamic Resistance Movement),1.0,0.0,2.0,0
1994,0,43.284889,-3.053896,1,1,0,3,Basque Fatherland and Freedom (ETA),3.0,1.0,0.0,0
1994,0,36.587152,2.44311,1,1,0,3,Moslem Activists,3.0,4.0,0.0,0
1994,0,14.596051000000001,120.97866599999999,1,1,0,3,New People's Army (NPA),4.0,1.0,0.0,0
1994,0,31.708555,35.133334000000005,2,1,0,18,Palestinians,1.0,0.0,1.0,0
1994,0,-11.967367999999999,-76.978462,1,1,0,1,Shining Path (SL),3.0,1.0,0.0,0
1994,0,32.004264,35.276546,2,1,0,19,Palestinians,2.0,0.0,3.0,1
1994,0,36.760290000000005,3.4723949999999997,1,0,0,14,Moslem Activists,1.0,1.0,0.0,0
1994,0,52.131076,11.636583,8,1,0,14,Neo-Nazi extremists,40.0,0.0,2.0,0
1994,0,26.964558,31.379042,1,1,0,3,Al-Gama'at al-Islamiyya (IG),2.0,0.0,0.0,0
1994,0,-11.967367999999999,-76.978462,1,1,0,1,Shining Path (SL),2.0,1.0,0.0,0
1994,0,31.530243,35.094162,9,1,0,14,Israeli settlers,30.0,0.0,2.0,0
1994,1,-3.258795,-79.959485,6,1,0,1,Puka Inti Maoist Communist Party,6.0,0.0,1.0,0
1994,0,41.890961,12.490069,9,1,0,2,Neo-Nazi extremists,15.0,0.0,2.0,1
1994,0,35.689125,139.747742,2,1,0,2,"Ultra Nationalist Group, name not given",1.0,0.0,0.0,0
1994,0,40.465595,-3.6962629999999996,1,1,0,4,Basque Fatherland and Freedom (ETA),2.0,1.0,0.0,0
1994,0,27.641389,30.849444000000002,1,0,0,3,Al-Gama'at al-Islamiyya (IG),1.0,0.0,1.0,0
1994,0,-9.529924000000001,-77.5288,1,0,0,2,Shining Path (SL),1.0,0.0,0.0,0
1994,0,12.103822000000001,-86.267014,9,1,0,15,Former Interior Ministry Officers,19.0,0.0,0.0,1
1994,0,12.103822000000001,-86.267014,6,1,0,7,Former Interior Ministry Officers,20.0,0.0,0.0,1
1994,0,37.99749,23.762728,3,0,0,7,Revolutionary People's Struggle (ELA),2.0,0.0,0.0,1
1994,0,41.467597,12.9037,2,1,0,15,Neo-Nazi extremists,4.0,0.0,1.0,0
1994,1,6.700414,121.97255700000001,6,1,0,14,Abu Sayyaf Group (ASG),4.0,16.0,0.0,1
1994,0,-1.949011,30.057852,1,1,0,15,Rwanda Patriotic Front (RPF),4.0,13.0,0.0,0
1994,0,39.291087,-84.482954,5,1,0,1,Aryan Republican Army,2.0,0.0,0.0,1
1994,0,54.336787,-5.8258160000000005,1,1,0,14,Ulster Volunteer Force (UVF),2.0,6.0,5.0,0
1994,0,6.2308449999999995,-9.812493,2,1,0,4,National Patriotic Front of Liberia (NPFL),200.0,0.0,0.0,1
1994,0,12.103822000000001,-86.267014,5,1,0,7,Recontras,30.0,0.0,0.0,1
1994,0,31.771599,35.2034,1,1,0,14,Palestinians,1.0,0.0,1.0,0
1994,0,31.995965,35.27111,1,0,0,14,Palestinians,1.0,0.0,2.0,0
1994,0,37.99749,23.762728,7,1,0,7,Kurdistan Workers' Party (PKK),50.0,0.0,0.0,1
1994,0,37.99749,23.762728,1,1,0,7,November 17 Revolutionary Organization (N17RO),3.0,1.0,0.0,0
1994,0,34.006004,71.53743,1,1,0,12,Gunmen,2.0,3.0,0.0,0
1994,0,-25.891968,32.605135,5,1,0,14,Mozambique National Resistance Movement (MNR),200.0,0.0,0.0,1
1994,0,9.257778,-73.81222199999999,3,0,0,21,National Liberation Army of Colombia (ELN),1.0,1.0,0.0,1
1994,0,27.31284,30.967388,1,1,0,3,Al-Gama'at al-Islamiyya (IG),4.0,1.0,0.0,0
1994,0,54.515693999999996,-6.055724,1,1,0,14,Irish Republican Army (IRA),5.0,1.0,0.0,0
1994,0,36.763763,3.055413,2,1,0,3,Muslim Fundamentalists,3.0,4.0,1.0,1
1994,0,-34.61768,-58.444435,3,1,1,15,Hezbollah,1.0,85.0,236.0,1
1994,0,54.607712,-5.95621,1,1,0,14,Ulster Freedom Fighters (UFF),2.0,1.0,0.0,0
1994,0,51.021788,11.246999,7,1,0,14,Neo-Nazi extremists,22.0,0.0,0.0,1
1994,0,25.213929,84.98955500000001,2,1,0,14,Maoist Farm Laborers Struggle Committee (MXSS),500.0,6.0,0.0,1
1994,0,37.444917,127.13886799999999,9,1,0,14,Shop owners,40.0,0.0,1.0,0
1994,0,6.040086,-72.636645,9,1,0,4,Revolutionary Armed Forces of Colombia (FARC),300.0,6.0,0.0,1
1994,0,31.771599,35.2034,1,1,0,4,Palestinians,1.0,0.0,1.0,0
1994,1,6.050458,121.012245,6,1,0,15,Abu Sayyaf Group (ASG),15.0,2.0,3.0,0
1994,0,36.763763,3.055413,3,0,0,7,Armed Islamic Group (GIA),9.0,5.0,1.0,1
1994,0,37.566534999999995,126.97796899999999,8,1,0,14,Korea Univ. Students,6.0,1.0,0.0,0
1994,0,54.397785999999996,-5.753912000000001,1,1,0,1,Irish Republican Army (IRA),1.0,1.0,0.0,0
1994,0,43.258434,-2.9218189999999997,1,1,0,14,Basque Fatherland and Freedom (ETA),2.0,1.0,0.0,0
1994,0,26.55,31.7,1,0,0,3,Al-Gama'at al-Islamiyya (IG),1.0,0.0,1.0,0
1994,0,44.81302,-73.083034,3,0,0,5,Anti-Abortion extremists,1.0,0.0,0.0,0
1994,0,54.607712,-5.95621,1,1,0,3,Ulster Freedom Fighters (UFF),1.0,1.0,0.0,0
1994,0,47.764064000000005,8.853396,7,1,0,15,Kurdistan Workers' Party (PKK),1.0,0.0,1.0,1
1994,0,55.011562,-7.3120449999999995,3,0,0,14,Irish Republican Army (IRA),2.0,0.0,0.0,1
1994,0,31.777551000000003,35.23912,2,1,0,3,Hamas (Islamic Resistance Movement),4.0,0.0,4.0,1
1994,0,27.063135,31.359662,2,0,0,3,Islamist extremists,1.0,1.0,0.0,1
1994,1,7.199509,124.796982,6,1,0,1,Moro National Liberation Front (MNLF),1000.0,6.0,3.0,1
1994,0,54.607712,-5.95621,1,1,0,14,Ulster Freedom Fighters (UFF),1.0,1.0,0.0,0
1994,0,36.16525,1.3345200000000002,1,1,0,2,Muslim Fundamentalists,4.0,1.0,0.0,0
1994,0,11.816202,104.974703,9,1,0,14,Khmer Rouge,30.0,4.0,5.0,1
1994,0,24.891115,67.143311,2,1,0,22,Muttahida Qami Movement (MQM),4.0,6.0,3.0,1
1994,0,2.359127,45.383671,2,0,0,7,U/I Somali Militiamen,100.0,4.0,0.0,1
1994,0,31.578413,35.102066,2,1,0,14,Israeli settlers,2.0,1.0,0.0,1
1994,1,7.590722,122.143841,6,1,0,2,Moro National Liberation Front (MNLF),10.0,1.0,0.0,0
1994,0,36.266667,2.75,6,1,0,14,Muslim Militants,12.0,1.0,0.0,0
1994,0,52.50153,13.401851,8,1,0,1,Neo-Nazi extremists,5.0,0.0,0.0,0
1994,0,38.984895,-94.671684,5,1,0,1,Aryan Republican Army,2.0,0.0,0.0,1
1994,1,3.2287169999999996,-76.419306,6,1,0,12,Revolutionary Armed Forces of Colombia (FARC),15.0,0.0,0.0,0
1994,0,31.355579,34.274364,1,1,0,14,Hamas (Islamic Resistance Movement),1.0,1.0,1.0,0
1994,1,12.103822000000001,-86.267014,6,1,0,7,Former Interior Ministry Officers,17.0,0.0,0.0,1
1994,0,35.696944,-0.6330560000000001,1,1,0,14,Islamist extremists,1.0,1.0,0.0,0
1994,0,18.527716,-72.33284,2,1,0,14,Aristide supporters,1.0,5.0,0.0,1
1994,0,10.482834,-66.962128,5,1,0,1,Depositers angered,100.0,0.0,0.0,1
1994,0,4.667128,-74.10605600000001,2,1,0,3,National Liberation Army of Colombia (ELN),12.0,1.0,0.0,1
1994,0,52.50153,13.401851,2,1,0,19,Neo-Nazi extremists,20.0,0.0,3.0,1
1994,0,52.50153,13.401851,9,1,0,19,Neo-Nazi extremists,20.0,0.0,0.0,0
1994,0,52.131076,11.636583,2,1,0,14,Neo-Nazi extremists,5.0,0.0,4.0,0
1994,0,31.771599,35.2034,2,1,0,14,Hamas (Islamic Resistance Movement),2.0,4.0,14.0,1
1994,0,18.444093,-73.088036,8,1,0,2,Revolutionary Front for Hatian Advancement and Progress (FRAPH),1.0,14.0,0.0,1
1994,0,40.587515,-122.39293400000001,7,1,0,5,Anti-Abortion extremists,1.0,0.0,0.0,1
1994,0,39.728352,-121.83734799999999,7,1,0,5,Anti-Abortion extremists,1.0,0.0,0.0,1
1994,0,48.201640000000005,-114.314901,7,1,0,5,Anti-Abortion extremists,1.0,0.0,0.0,1
1994,0,11.99141,105.465401,6,1,0,14,Khmer Rouge,30.0,0.0,0.0,1
1994,0,33.577858,-101.854814,2,1,0,14,Neo-Nazi extremists,3.0,1.0,0.0,0
1994,0,33.577858,-101.854814,2,1,0,14,Neo-Nazi extremists,3.0,0.0,1.0,0
1994,0,33.577858,-101.854814,2,1,0,14,Neo-Nazi extremists,3.0,0.0,1.0,0
1994,0,35.407139,8.120864,9,1,0,1,Armed Islamic Group (GIA),20.0,3.0,0.0,1
1994,0,13.0,105.0,9,1,0,14,Khmer Rouge,10.0,7.0,3.0,1
